latitude,longitude,displacement (mm),coherence,elevation (m)
-36.418,-70.292,NaN,0.39,2286.39
-36.418,-70.282,NaN,0.39,2295.01
-36.418,-70.272,-80.13,0.36,2317.60
-36.418,-70.262,NaN,0.34,2217.44
-36.418,-70.252,NaN,0.34,2307.35
-36.418,-70.242,-89.25,0.27,2369.75
-36.418,-70.232,-103.54,0.30,2071.30
-36.418,-70.222,-99.00,0.39,1813.24
-36.418,-70.212,-90.04,0.41,1645.91
-36.418,-70.202,-93.43,0.36,1489.65
-36.418,-70.192,-98.49,0.44,1523.22
-36.408,-70.682,-98.10,0.29,2300.37
-36.408,-70.672,NaN,0.30,2241.41
-36.408,-70.662,-105.71,0.30,2336.97
-36.408,-70.652,NaN,0.26,2443.49
-36.408,-70.642,NaN,0.34,2081.33
-36.408,-70.632,-89.59,0.36,2068.64
-36.408,-70.622,-91.41,0.45,2022.22
-36.408,-70.612,-99.99,0.35,2115.85
-36.408,-70.602,NaN,0.36,2133.00
-36.408,-70.592,NaN,0.27,2466.58
-36.408,-70.582,NaN,0.29,2597.15
-36.408,-70.572,NaN,0.33,2583.13
-36.408,-70.562,NaN,0.28,2484.86
-36.408,-70.552,-88.65,0.27,2265.06
-36.408,-70.542,-97.70,0.36,2279.93
-36.408,-70.532,NaN,0.32,2587.30
-36.408,-70.522,NaN,0.31,2629.45
-36.408,-70.512,NaN,0.27,2744.49
-36.408,-70.502,NaN,0.30,2793.83
-36.408,-70.492,-82.45,0.28,2567.08
-36.408,-70.482,-82.47,0.30,2360.49
-36.408,-70.472,-93.94,0.33,2465.51
-36.408,-70.462,NaN,0.29,2651.40
-36.408,-70.452,NaN,0.30,2639.57
-36.408,-70.442,-125.91,0.30,2791.74
-36.408,-70.432,-123.13,0.36,3119.68
-36.408,-70.422,-98.36,0.36,3438.51
-36.408,-70.412,-124.57,0.34,3134.93
-36.408,-70.402,-107.29,0.41,3213.31
-36.408,-70.392,-87.86,0.28,3279.86
-36.408,-70.382,-86.29,0.26,3080.12
-36.408,-70.372,-91.85,0.34,2645.28
-36.408,-70.362,-93.05,0.37,2522.14
-36.408,-70.352,-88.06,0.34,2558.66
-36.408,-70.342,-80.23,0.31,2780.86
-36.408,-70.332,-82.86,0.31,2637.24
-36.408,-70.322,-81.71,0.41,2501.68
-36.408,-70.312,-81.88,0.44,2344.49
-36.408,-70.302,-78.69,0.46,2330.97
-36.408,-70.292,NaN,0.39,2267.25
-36.408,-70.282,-87.32,0.34,2201.18
-36.408,-70.272,NaN,0.31,2225.71
-36.408,-70.262,NaN,0.29,2249.43
-36.408,-70.252,NaN,0.35,2319.59
-36.408,-70.242,-88.04,0.32,2285.32
-36.408,-70.232,-91.94,0.32,2118.25
-36.408,-70.222,-93.35,0.38,1902.34
-36.408,-70.212,-89.21,0.43,1552.60
-36.408,-70.202,-100.23,0.39,1486.86
-36.408,-70.192,-109.76,0.43,1783.51
-36.398,-70.682,NaN,0.28,2488.76
-36.398,-70.672,-111.19,0.29,2472.46
-36.398,-70.662,-109.16,0.30,2567.30
-36.398,-70.652,NaN,0.27,2469.15
-36.398,-70.642,-95.26,0.33,2058.63
-36.398,-70.632,NaN,0.39,2063.66
-36.398,-70.622,-90.14,0.43,2075.36
-36.398,-70.612,-88.44,0.37,2095.60
-36.398,-70.602,-89.41,0.41,2144.54
-36.398,-70.592,-100.14,0.33,2224.19
-36.398,-70.582,-92.72,0.34,2621.73
-36.398,-70.572,-84.87,0.37,2648.21
-36.398,-70.562,NaN,0.32,2688.29
-36.398,-70.552,-89.78,0.23,2326.99
-36.398,-70.542,NaN,0.31,2302.93
-36.398,-70.532,NaN,0.30,2808.15
-36.398,-70.522,NaN,0.31,2708.55
-36.398,-70.512,NaN,0.30,2736.95
-36.398,-70.502,NaN,0.31,2920.46
-36.398,-70.492,NaN,0.27,2669.82
-36.398,-70.482,-92.25,0.30,2382.79
-36.398,-70.472,-100.43,0.34,2497.50
-36.398,-70.462,NaN,0.27,2905.56
-36.398,-70.452,NaN,0.27,2743.76
-36.398,-70.442,NaN,0.26,2859.25
-36.398,-70.432,-125.01,0.36,3144.13
-36.398,-70.422,-111.59,0.30,3118.37
-36.398,-70.412,-102.09,0.29,2972.96
-36.398,-70.402,-113.96,0.37,2748.66
-36.398,-70.392,-101.31,0.32,2687.54
-36.398,-70.382,-100.49,0.27,2546.44
-36.398,-70.372,-115.15,0.33,2292.32
-36.398,-70.362,-110.34,0.31,2215.42
-36.398,-70.352,-108.20,0.34,2290.95
-36.398,-70.342,-93.03,0.37,2421.77
-36.398,-70.332,-84.41,0.39,2546.36
-36.398,-70.322,-82.08,0.39,2362.63
-36.398,-70.312,-81.11,0.41,2307.84
-36.398,-70.302,-80.88,0.44,2247.46
-36.398,-70.292,-81.81,0.40,2205.65
-36.398,-70.282,NaN,0.28,2174.57
-36.398,-70.272,-87.61,0.35,2196.83
-36.398,-70.262,-90.92,0.36,2155.05
-36.398,-70.252,-92.55,0.35,2161.22
-36.398,-70.242,-86.90,0.36,2130.14
-36.398,-70.232,-91.37,0.37,1911.02
-36.398,-70.222,-94.89,0.38,1705.74
-36.398,-70.212,-91.13,0.43,1595.28
-36.398,-70.202,-109.65,0.40,1536.19
-36.398,-70.192,-105.75,0.40,1896.92
-36.388,-70.682,-124.09,0.29,2606.78
-36.388,-70.672,-126.93,0.29,2624.31
-36.388,-70.662,-103.68,0.28,2688.32
-36.388,-70.652,-97.91,0.30,2262.39
-36.388,-70.642,-96.33,0.19,2039.52
-36.388,-70.632,NaN,0.33,2058.26
-36.388,-70.622,NaN,0.44,2071.58
-36.388,-70.612,-91.48,0.32,2065.64
-36.388,-70.602,-97.69,0.42,2105.34
-36.388,-70.592,-100.53,0.33,2460.68
-36.388,-70.582,-89.36,0.37,2749.41
-36.388,-70.572,-83.74,0.36,2816.98
-36.388,-70.562,NaN,0.22,2725.71
-36.388,-70.552,-94.14,0.21,2406.54
-36.388,-70.542,-104.78,0.35,2356.42
-36.388,-70.532,NaN,0.34,2919.22
-36.388,-70.522,-84.82,0.33,2928.72
-36.388,-70.512,-86.88,0.34,2819.60
-36.388,-70.502,-82.47,0.34,2871.51
-36.388,-70.492,NaN,0.22,2587.23
-36.388,-70.482,NaN,0.15,2432.88
-36.388,-70.472,NaN,0.31,2743.91
-36.388,-70.462,NaN,0.24,2986.41
-36.388,-70.452,-152.63,0.25,2905.57
-36.388,-70.442,-106.87,0.30,3258.93
-36.388,-70.432,-101.40,0.33,2826.96
-36.388,-70.422,-95.80,0.34,2708.80
-36.388,-70.412,-93.70,0.35,2749.85
-36.388,-70.402,-100.76,0.35,2537.25
-36.388,-70.392,-94.22,0.37,2589.12
-36.388,-70.382,-99.32,0.33,2492.14
-36.388,-70.372,-103.91,0.36,2389.47
-36.388,-70.362,-115.67,0.31,2289.33
-36.388,-70.352,-133.33,0.29,2066.21
-36.388,-70.342,-108.16,0.37,2040.55
-36.388,-70.332,-88.89,0.41,2341.21
-36.388,-70.322,-85.35,0.42,2352.28
-36.388,-70.312,-86.49,0.41,2253.95
-36.388,-70.302,-86.72,0.41,2209.84
-36.388,-70.292,-85.28,0.44,2184.99
-36.388,-70.282,-86.26,0.45,2127.42
-36.388,-70.272,-89.80,0.37,2133.00
-36.388,-70.262,-94.17,0.37,2156.60
-36.388,-70.252,-94.31,0.37,2136.85
-36.388,-70.242,-97.08,0.35,2108.10
-36.388,-70.232,-106.12,0.36,1982.00
-36.388,-70.222,-99.19,0.45,1645.10
-36.388,-70.212,-97.28,0.41,1459.80
-36.388,-70.202,-110.34,0.45,1612.63
-36.388,-70.192,-111.97,0.39,1855.12
