latitude,longitude,displacement (mm),coherence,elevation (m)
13.622,40.673,10.83,0.83,381.36
13.622,40.677,15.32,0.82,367.05
13.622,40.681,16.32,0.83,336.57
13.622,40.685,15.65,0.87,317.52
13.622,40.689,14.23,0.85,308.31
13.622,40.693,11.87,0.85,286.52
13.622,40.697,8.84,0.84,267.04
13.622,40.701,6.08,0.85,245.46
13.622,40.705,3.67,0.85,231.94
13.622,40.709,1.01,0.86,219.80
13.622,40.713,-1.41,0.86,201.80
13.622,40.717,-2.37,0.84,196.07
13.622,40.721,-2.44,0.86,176.84
13.622,40.725,-2.87,0.86,166.19
13.622,40.729,-3.47,0.86,147.66
13.622,40.733,-4.70,0.87,130.95
13.622,40.737,-5.89,0.86,116.67
13.622,40.741,-6.38,0.87,87.28
13.622,40.745,-6.54,0.88,67.04
13.622,40.749,-6.96,0.88,54.19
13.622,40.753,-7.80,0.88,33.37
13.622,40.757,-8.90,0.89,23.83
13.622,40.761,-9.93,0.88,10.64
13.622,40.765,-10.70,0.84,-5.16
13.622,40.769,NaN,0.31,-10.53
13.625,40.569,-21.18,0.84,88.69
13.625,40.573,-20.91,0.84,98.82
13.625,40.577,-20.78,0.84,105.25
13.625,40.581,-20.43,0.83,118.17
13.625,40.585,-19.96,0.81,124.48
13.625,40.589,-19.53,0.81,128.85
13.625,40.593,-19.34,0.83,135.20
13.625,40.597,-18.91,0.84,144.75
13.625,40.601,-19.08,0.85,158.73
13.625,40.605,-19.71,0.83,166.94
13.625,40.609,-20.21,0.85,178.14
13.625,40.613,-20.47,0.82,190.36
13.625,40.617,-20.47,0.84,201.09
13.625,40.621,-19.28,0.87,212.99
13.625,40.625,-16.98,0.86,221.82
13.625,40.629,-14.02,0.86,238.99
13.625,40.633,-11.42,0.87,256.98
13.625,40.637,-8.74,0.87,276.54
13.625,40.641,-4.70,0.86,304.35
13.625,40.645,-0.08,0.86,322.51
13.625,40.649,1.02,0.87,344.48
13.625,40.653,0.07,0.87,369.70
13.625,40.657,-1.04,0.85,382.25
13.625,40.661,-1.25,0.85,402.97
13.625,40.665,0.74,0.83,404.73
13.625,40.669,4.02,0.82,380.56
13.625,40.673,7.80,0.83,372.23
13.625,40.677,11.31,0.83,348.61
13.625,40.681,12.08,0.84,333.13
13.625,40.685,11.69,0.87,296.38
13.625,40.689,11.40,0.85,282.81
13.625,40.693,10.11,0.85,267.52
13.625,40.697,7.30,0.83,252.51
13.625,40.701,4.88,0.84,234.57
13.625,40.705,3.04,0.86,218.52
13.625,40.709,0.64,0.86,208.66
13.625,40.713,-1.69,0.87,195.81
13.625,40.717,-2.26,0.84,182.56
13.625,40.721,-2.30,0.85,165.49
13.625,40.725,-2.49,0.85,156.47
13.625,40.729,-2.92,0.88,136.05
13.625,40.733,-4.38,0.86,120.12
13.625,40.737,-5.70,0.87,89.84
13.625,40.741,-5.86,0.87,73.46
13.625,40.745,-5.65,0.88,61.29
13.625,40.749,-6.03,0.88,45.90
13.625,40.753,-6.86,0.87,26.79
13.625,40.757,-8.06,0.88,12.21
13.625,40.761,-9.09,0.88,5.76
13.625,40.765,-9.89,0.83,-2.47
13.625,40.769,-10.66,0.83,-13.17
13.630,40.569,-20.55,0.84,96.25
13.630,40.573,-20.00,0.84,99.65
13.630,40.577,-19.44,0.83,108.72
13.630,40.581,-18.85,0.83,117.97
13.630,40.585,-18.08,0.81,125.18
13.630,40.589,-17.65,0.84,127.10
13.630,40.593,-17.71,0.84,142.69
13.630,40.597,-17.68,0.83,148.38
13.630,40.601,-17.81,0.83,155.65
13.630,40.605,-18.20,0.82,162.55
13.630,40.609,-18.21,0.84,170.78
13.630,40.613,-18.14,0.83,185.30
13.630,40.617,-18.03,0.85,195.75
13.630,40.621,-16.99,0.84,205.61
13.630,40.625,-14.03,0.85,220.46
13.630,40.629,-11.13,0.85,239.06
13.630,40.633,-8.50,0.86,248.37
13.630,40.637,-6.15,0.87,267.20
13.630,40.641,-2.41,0.86,292.26
13.630,40.645,0.41,0.87,310.85
13.630,40.649,0.76,0.86,322.65
13.630,40.653,-0.25,0.86,337.50
13.630,40.657,-1.34,0.84,358.86
13.630,40.661,-1.44,0.85,368.63
13.630,40.665,0.68,0.85,366.33
13.630,40.669,3.64,0.85,351.59
13.630,40.673,6.44,0.83,341.89
13.630,40.677,8.69,0.82,330.99
13.630,40.681,6.74,0.84,306.84
13.630,40.685,6.94,0.86,270.44
13.630,40.689,7.10,0.85,256.00
13.630,40.693,6.88,0.85,240.72
13.630,40.697,5.12,0.86,231.23
13.630,40.701,3.05,0.85,221.59
13.630,40.705,1.57,0.84,213.26
13.630,40.709,-0.42,0.83,191.14
13.630,40.713,-2.19,0.85,176.13
13.630,40.717,-2.26,0.84,158.11
13.630,40.721,-1.64,0.85,147.87
13.630,40.725,-1.59,0.85,138.76
13.630,40.729,-2.57,0.86,112.39
13.630,40.733,-4.60,0.87,94.09
13.630,40.737,-6.26,0.87,70.88
13.630,40.741,-6.13,0.87,55.09
13.630,40.745,-5.48,0.88,40.49
13.630,40.749,-5.58,0.88,24.26
13.630,40.753,-6.40,0.87,15.64
13.630,40.757,-7.35,0.86,2.67
13.630,40.761,NaN,0.31,-9.46
13.630,40.765,-9.32,0.87,-14.01
13.630,40.769,-9.78,0.88,-19.30
13.634,40.569,-19.42,0.84,96.62
13.634,40.573,-18.81,0.83,103.00
13.634,40.577,-18.28,0.82,109.18
13.634,40.581,-17.81,0.82,120.09
13.634,40.585,-16.99,0.82,125.45
13.634,40.589,-16.30,0.84,127.31
13.634,40.593,-16.42,0.85,133.40
13.634,40.597,-16.69,0.86,147.38
13.634,40.601,-16.82,0.84,155.33
13.634,40.605,-16.80,0.83,162.86
13.634,40.609,-16.28,0.83,170.82
13.634,40.613,-15.20,0.84,180.89
13.634,40.617,-14.66,0.84,193.94
13.634,40.621,-13.53,0.83,200.51
13.634,40.625,-10.68,0.85,211.87
13.634,40.629,-8.00,0.86,226.10
13.634,40.633,-6.43,0.86,233.13
13.634,40.637,-4.68,0.87,257.85
13.634,40.641,-1.09,0.87,272.27
13.634,40.645,0.44,0.87,295.43
13.634,40.649,0.12,0.87,308.48
13.634,40.653,-0.70,0.86,324.40
13.634,40.657,-1.57,0.86,340.80
13.634,40.661,-1.72,0.85,344.43
13.634,40.665,0.00,0.86,340.14
13.634,40.669,2.58,0.85,334.95
13.634,40.673,4.75,0.84,324.55
13.634,40.677,6.42,0.83,302.54
13.634,40.681,1.10,0.83,282.45
13.634,40.685,3.03,0.83,263.06
13.634,40.689,3.92,0.86,245.62
13.634,40.693,4.15,0.84,225.73
13.634,40.697,3.51,0.85,220.56
13.634,40.701,2.01,0.85,208.17
13.634,40.705,0.27,0.85,194.09
13.634,40.709,-1.47,0.83,169.83
13.634,40.713,-2.68,0.82,160.09
13.634,40.717,-2.47,0.84,139.14
13.634,40.721,-1.19,0.84,126.99
13.634,40.725,-0.96,0.87,112.75
13.634,40.729,-2.71,0.87,99.23
13.634,40.733,-5.00,0.87,82.41
13.634,40.737,-6.48,0.87,67.19
13.634,40.741,-6.55,0.89,56.62
13.634,40.745,-6.09,0.89,44.71
13.634,40.749,-5.78,0.88,29.94
13.634,40.753,-6.15,0.88,12.07
13.634,40.757,-6.56,0.85,0.69
13.634,40.761,-7.33,0.86,-9.87
13.634,40.765,-8.73,0.87,-16.01
13.634,40.769,-8.82,0.88,-23.76
13.638,40.569,-17.68,0.83,95.88
13.638,40.573,-17.16,0.82,105.86
13.638,40.577,-16.79,0.84,110.95
13.638,40.581,-16.42,0.83,125.52
13.638,40.585,-15.95,0.83,129.88
13.638,40.589,-15.55,0.83,136.63
13.638,40.593,-15.56,0.84,141.89
13.638,40.597,-15.83,0.85,143.60
13.638,40.601,-15.75,0.86,149.85
13.638,40.605,-15.28,0.86,159.34
13.638,40.609,-14.15,0.87,169.87
13.638,40.613,-12.13,0.87,177.48
13.638,40.617,-10.87,0.86,185.73
13.638,40.621,-9.56,0.87,193.35
13.638,40.625,-7.27,0.86,210.61
13.638,40.629,-4.76,0.87,219.62
13.638,40.633,-4.16,0.87,234.73
13.638,40.637,-3.60,0.86,245.74
13.638,40.641,-0.53,0.87,263.60
13.638,40.645,0.56,0.87,276.69
13.638,40.649,-0.31,0.86,287.78
13.638,40.653,-1.32,0.87,305.25
13.638,40.657,-1.89,0.85,321.36
13.638,40.661,-1.70,0.85,323.87
13.638,40.665,-0.15,0.86,313.65
13.638,40.669,1.88,0.86,312.53
13.638,40.673,3.55,0.85,304.26
13.638,40.677,3.95,0.83,287.20
13.638,40.681,0.48,0.81,264.48
13.638,40.685,2.23,0.82,252.14
13.638,40.689,2.05,0.83,239.02
13.638,40.693,2.04,0.84,218.17
13.638,40.697,2.46,0.86,212.29
13.638,40.701,1.92,0.85,204.62
13.638,40.705,-0.07,0.86,192.88
13.638,40.709,-1.98,0.85,170.28
13.638,40.713,-2.43,0.85,150.47
13.638,40.717,-1.68,0.85,137.32
13.638,40.721,-0.49,0.85,128.65
13.638,40.725,-0.72,0.87,110.84
13.638,40.729,-2.59,0.87,96.48
13.638,40.733,-4.57,0.87,80.76
13.638,40.737,-5.77,0.87,68.97
13.638,40.741,-6.35,0.88,52.75
13.638,40.745,-6.57,0.89,38.86
13.638,40.749,-6.07,0.89,19.16
13.638,40.753,-5.65,0.89,13.96
13.638,40.757,-5.06,0.89,3.13
13.638,40.761,-5.61,0.88,-6.80
13.638,40.765,-7.28,0.88,-16.18
13.638,40.769,-7.25,0.88,-25.52
13.641,40.569,-14.93,0.84,101.22
13.641,40.573,-14.71,0.83,108.49
13.641,40.577,-14.47,0.85,111.50
13.641,40.581,-14.36,0.84,116.47
13.641,40.585,-14.38,0.83,126.29
13.641,40.589,-14.50,0.83,133.68
13.641,40.593,-14.66,0.82,144.71
13.641,40.597,-14.67,0.81,149.20
13.641,40.601,-14.23,0.83,151.05
13.641,40.605,-13.44,0.83,159.89
13.641,40.609,-11.48,0.83,167.61
13.641,40.613,-9.41,0.84,175.95
13.641,40.617,-8.05,0.86,180.27
13.641,40.621,-6.51,0.88,195.09
13.641,40.625,-4.72,0.87,211.00
13.641,40.629,-2.85,0.87,218.97
13.641,40.633,-2.23,0.87,229.78
13.641,40.637,-2.23,0.87,240.97
13.641,40.641,-0.54,0.86,248.76
13.641,40.645,0.69,0.85,261.81
13.641,40.649,0.01,0.83,275.75
13.641,40.653,-0.94,0.84,293.53
13.641,40.657,-1.52,0.85,305.59
13.641,40.661,-1.39,0.85,304.04
13.641,40.665,0.03,0.85,298.77
13.641,40.669,1.78,0.85,292.54
13.641,40.673,3.07,0.84,290.56
13.641,40.677,3.04,0.82,274.61
13.641,40.681,2.24,0.80,255.41
13.641,40.685,2.05,0.82,245.05
13.641,40.689,0.85,0.82,232.11
13.641,40.693,0.56,0.82,215.19
13.641,40.697,1.59,0.83,208.48
13.641,40.701,1.59,0.83,200.84
13.641,40.705,-0.24,0.84,180.69
13.641,40.709,-1.76,0.85,164.30
13.641,40.713,-2.02,0.86,144.53
13.641,40.717,-1.12,0.87,135.51
13.641,40.721,0.09,0.85,123.15
13.641,40.725,-0.39,0.86,109.02
13.641,40.729,-2.29,0.85,92.57
13.641,40.733,-3.59,0.85,77.12
13.641,40.737,-4.35,0.87,66.84
13.641,40.741,-5.05,0.86,40.70
13.641,40.745,-5.82,0.86,28.51
13.641,40.749,-5.68,0.85,13.85
13.641,40.753,-4.94,0.86,5.06
13.641,40.757,-3.87,0.84,-0.30
13.641,40.761,-3.87,0.85,-20.60
13.641,40.765,-4.93,0.86,-25.66
13.641,40.769,-4.19,0.87,-36.17
13.646,40.569,-12.74,0.83,101.46
13.646,40.573,-12.38,0.83,110.01
13.646,40.577,-12.09,0.83,111.45
13.646,40.581,-12.24,0.84,113.55
13.646,40.585,-12.34,0.83,118.88
13.646,40.589,-12.79,0.83,129.23
13.646,40.593,-13.20,0.83,136.36
13.646,40.597,-13.31,0.84,140.64
13.646,40.601,-12.87,0.85,151.04
13.646,40.605,-11.98,0.86,158.26
13.646,40.609,-9.98,0.84,166.77
13.646,40.613,-7.92,0.86,174.13
13.646,40.617,-6.61,0.87,178.26
13.646,40.621,-5.42,0.88,191.20
13.646,40.625,-3.99,0.87,198.16
13.646,40.629,-2.58,0.87,211.89
13.646,40.633,-1.86,0.86,221.33
13.646,40.637,-1.51,0.87,226.35
13.646,40.641,-1.01,0.85,237.19
13.646,40.645,0.18,0.83,249.34
13.646,40.649,0.40,0.84,270.55
13.646,40.653,0.15,0.83,280.50
13.646,40.657,-0.25,0.84,292.83
13.646,40.661,-0.39,0.85,282.23
13.646,40.665,0.64,0.83,274.36
13.646,40.669,1.93,0.82,268.07
13.646,40.673,2.81,0.82,262.44
13.646,40.677,2.92,0.82,254.35
13.646,40.681,2.46,0.83,248.76
13.646,40.685,1.46,0.82,245.23
13.646,40.689,-0.04,0.84,221.40
13.646,40.693,-0.44,0.83,202.42
13.646,40.697,0.39,0.84,185.97
13.646,40.701,0.61,0.83,178.99
13.646,40.705,-0.57,0.82,167.09
13.646,40.709,-0.79,0.82,158.36
13.646,40.713,-0.80,0.83,144.60
13.646,40.717,-0.13,0.85,128.46
13.646,40.721,0.75,0.84,117.65
13.646,40.725,0.10,0.82,100.79
13.646,40.729,-1.84,0.83,86.69
13.646,40.733,-2.84,0.83,71.02
13.646,40.737,-2.85,0.82,63.37
13.646,40.741,-2.97,0.83,49.29
13.646,40.745,-3.38,0.84,35.61
13.646,40.749,-3.88,0.85,17.61
13.646,40.753,-3.63,0.84,4.12
13.646,40.757,-2.49,0.82,-11.18
13.646,40.761,-1.93,0.84,-24.09
13.646,40.765,-1.15,0.84,-32.63
13.646,40.769,0.61,0.85,-39.60
13.650,40.569,-10.67,0.85,97.37
13.650,40.573,-10.20,0.84,103.16
13.650,40.577,-9.95,0.86,104.45
13.650,40.581,-10.37,0.85,111.82
13.650,40.585,-10.71,0.85,118.78
13.650,40.589,-11.35,0.85,122.29
13.650,40.593,-11.89,0.85,130.49
13.650,40.597,-12.20,0.86,136.20
13.650,40.601,-12.08,0.85,145.63
13.650,40.605,-11.25,0.85,155.70
13.650,40.609,-9.73,0.84,165.52
13.650,40.613,-7.70,0.84,168.74
13.650,40.617,-6.34,0.84,177.85
13.650,40.621,-5.47,0.88,185.61
13.650,40.625,-4.57,0.87,193.07
13.650,40.629,-3.36,0.87,201.49
13.650,40.633,-2.40,0.86,209.20
13.650,40.637,-1.81,0.84,219.15
13.650,40.641,-1.42,0.83,226.73
13.650,40.645,-0.33,0.85,226.12
13.650,40.649,0.68,0.85,249.05
13.650,40.653,0.97,0.84,273.99
13.650,40.657,1.12,0.85,314.06
13.650,40.661,1.00,0.85,291.53
13.650,40.665,1.84,0.85,270.20
13.650,40.669,2.24,0.84,257.04
13.650,40.673,2.39,0.82,247.32
13.650,40.677,2.44,0.83,241.99
13.650,40.681,1.87,0.81,231.89
13.650,40.685,0.96,0.83,223.06
13.650,40.689,-0.27,0.83,210.83
13.650,40.693,-0.89,0.82,200.98
13.650,40.697,-0.44,0.83,186.03
13.650,40.701,-0.25,0.84,175.02
13.650,40.705,-0.82,0.82,157.85
13.650,40.709,0.22,0.82,147.33
13.650,40.713,1.46,0.82,146.80
13.650,40.717,2.02,0.82,131.72
13.650,40.721,2.39,0.84,119.25
13.650,40.725,1.43,0.83,101.30
13.650,40.729,-0.94,0.83,87.87
13.650,40.733,-2.62,0.84,74.40
13.650,40.737,-2.48,0.83,60.41
13.650,40.741,-1.98,0.84,47.65
13.650,40.745,-1.69,0.84,33.29
13.650,40.749,-1.30,0.85,20.33
13.650,40.753,-0.43,0.83,2.18
13.650,40.757,0.34,0.80,-9.69
13.650,40.761,2.24,0.84,-21.30
13.650,40.765,3.74,0.85,-31.56
13.650,40.769,4.26,0.85,-47.31
13.654,40.569,-8.50,0.86,96.70
13.654,40.573,-7.93,0.87,99.04
13.654,40.577,-8.03,0.87,105.98
13.654,40.581,-8.62,0.87,109.34
13.654,40.585,-9.26,0.86,115.25
13.654,40.589,-9.81,0.85,128.66
13.654,40.593,-10.12,0.85,134.97
13.654,40.597,-10.41,0.85,140.93
13.654,40.601,-10.67,0.85,149.97
13.654,40.605,-10.36,0.84,161.64
13.654,40.609,-9.05,0.84,163.48
13.654,40.613,-7.19,0.83,169.67
13.654,40.617,-5.87,0.84,181.27
13.654,40.621,-5.31,0.83,186.93
13.654,40.625,-4.94,0.83,192.04
13.654,40.629,-3.81,0.82,200.23
13.654,40.633,-2.66,0.83,207.83
13.654,40.637,-2.12,0.81,216.37
13.654,40.641,-1.13,0.81,223.85
13.654,40.645,0.51,0.85,233.89
13.654,40.649,1.62,0.85,255.67
13.654,40.653,1.72,0.84,281.40
13.654,40.657,1.76,0.84,299.85
13.654,40.661,2.00,0.84,275.92
13.654,40.665,2.52,0.84,258.64
13.654,40.669,2.18,0.84,251.71
13.654,40.673,1.91,0.85,239.57
13.654,40.677,1.74,0.82,232.16
13.654,40.681,1.34,0.83,222.63
13.654,40.685,0.55,0.81,211.01
13.654,40.689,-0.36,0.82,200.93
13.654,40.693,-1.04,0.83,184.87
13.654,40.697,-0.89,0.83,175.74
13.654,40.701,-0.82,0.83,163.33
13.654,40.705,-0.94,0.83,147.70
13.654,40.709,0.27,0.84,128.02
13.654,40.713,2.26,0.84,125.15
13.654,40.717,3.25,0.84,115.77
13.654,40.721,3.16,0.83,102.91
13.654,40.725,2.29,0.83,94.68
13.654,40.729,-0.15,0.83,83.06
13.654,40.733,-2.23,0.84,71.36
13.654,40.737,-2.72,0.83,55.64
13.654,40.741,-2.23,0.83,42.12
13.654,40.745,-1.54,0.84,30.15
13.654,40.749,0.87,0.84,16.22
13.654,40.753,2.53,0.83,1.63
13.654,40.757,3.53,0.83,-13.44
13.654,40.761,4.33,0.85,-26.60
13.654,40.765,4.64,0.86,-33.09
13.654,40.769,3.57,0.86,-45.78
13.657,40.569,-6.88,0.87,99.22
13.657,40.573,-6.26,0.88,99.77
13.657,40.577,-6.50,0.88,105.35
13.657,40.581,-7.16,0.88,111.88
13.657,40.585,-7.80,0.86,118.97
13.657,40.589,-7.71,0.85,126.13
13.657,40.593,-7.61,0.84,139.85
13.657,40.597,-7.94,0.84,146.49
13.657,40.601,-8.44,0.85,153.23
13.657,40.605,-8.59,0.84,162.77
13.657,40.609,-7.98,0.83,165.98
13.657,40.613,-6.31,0.84,170.83
13.657,40.617,-5.12,0.83,182.26
13.657,40.621,-4.57,0.80,186.02
13.657,40.625,-4.27,0.81,193.77
13.657,40.629,-3.47,0.81,200.24
13.657,40.633,-2.08,0.82,204.18
13.657,40.637,-2.34,0.82,211.73
13.657,40.641,-0.89,0.82,221.88
13.657,40.645,1.95,0.83,236.85
13.657,40.649,2.99,0.84,249.75
13.657,40.653,2.40,0.85,273.04
13.657,40.657,1.80,0.85,259.24
13.657,40.661,2.08,0.85,263.21
13.657,40.665,2.19,0.84,246.12
13.657,40.669,1.79,0.84,233.85
13.657,40.673,1.36,0.85,236.05
13.657,40.677,1.01,0.86,223.52
13.657,40.681,0.61,0.86,219.48
13.657,40.685,-0.04,0.85,205.99
13.657,40.689,-0.76,0.84,198.25
13.657,40.693,-1.34,0.83,181.35
13.657,40.697,-1.42,0.83,166.73
13.657,40.701,-1.03,0.83,158.88
13.657,40.705,-0.73,0.83,139.50
13.657,40.709,-0.12,0.81,122.75
13.657,40.713,0.79,0.82,110.52
13.657,40.717,1.72,0.86,100.35
13.657,40.721,2.41,0.87,95.05
13.657,40.725,2.19,0.83,84.19
13.657,40.729,0.49,0.82,75.46
13.657,40.733,-1.53,0.85,68.20
13.657,40.737,-2.85,0.84,56.66
13.657,40.741,-3.00,0.85,38.15
13.657,40.745,-3.38,0.85,25.41
13.657,40.749,-1.30,0.85,13.35
13.657,40.753,1.42,0.84,1.92
13.657,40.757,1.74,0.85,-17.40
13.657,40.761,1.83,0.85,-30.24
13.657,40.765,1.37,0.85,-41.28
13.657,40.769,-0.08,0.86,-49.45
13.662,40.569,-5.96,0.84,102.15
13.662,40.573,-5.40,0.86,104.22
13.662,40.577,-5.66,0.86,107.91
13.662,40.581,-6.30,0.88,116.19
13.662,40.585,-6.45,0.87,119.66
13.662,40.589,-5.99,0.85,130.49
13.662,40.593,-5.76,0.85,142.46
13.662,40.597,-6.17,0.84,149.48
13.662,40.601,-6.59,0.84,155.67
13.662,40.605,-6.74,0.83,159.74
13.662,40.609,-6.76,0.84,165.48
13.662,40.613,-5.74,0.84,170.30
13.662,40.617,-4.37,0.84,177.91
13.662,40.621,-3.23,0.84,188.67
13.662,40.625,-2.83,0.82,192.90
13.662,40.629,-2.42,0.82,194.63
13.662,40.633,-1.46,0.83,192.57
13.662,40.637,-2.30,0.84,198.61
13.662,40.641,-1.09,0.83,214.85
13.662,40.645,2.77,0.83,229.90
13.662,40.649,4.18,0.84,240.04
13.662,40.653,3.22,0.85,246.81
13.662,40.657,2.25,0.86,250.31
13.662,40.661,2.05,0.85,266.51
13.662,40.665,2.08,0.83,253.25
13.662,40.669,1.83,0.84,238.40
13.662,40.673,1.48,0.82,231.97
13.662,40.677,1.08,0.86,215.60
13.662,40.681,0.57,0.86,210.08
13.662,40.685,0.04,0.86,197.18
13.662,40.689,-0.42,0.87,187.34
13.662,40.693,-1.15,0.85,176.94
13.662,40.697,-1.38,0.83,164.39
13.662,40.701,-0.94,0.83,147.00
13.662,40.705,-0.58,0.84,131.26
13.662,40.709,-0.66,0.84,119.47
13.662,40.713,-0.94,0.84,106.04
13.662,40.717,-0.58,0.85,94.19
13.662,40.721,0.61,0.86,77.51
13.662,40.725,1.30,0.85,66.08
13.662,40.729,0.62,0.83,57.21
13.662,40.733,-0.90,0.83,52.42
13.662,40.737,-2.47,0.85,41.89
13.662,40.741,-3.44,0.85,33.22
13.662,40.745,-4.57,0.87,28.28
13.662,40.749,-3.99,0.85,8.53
13.662,40.753,NaN,0.25,-10.18
13.662,40.757,0.38,0.85,-23.36
13.662,40.761,-0.19,0.85,-34.23
13.662,40.765,-0.95,0.85,-44.34
13.662,40.769,-2.21,0.84,-57.62
13.666,40.569,-5.46,0.85,106.15
13.666,40.573,-4.90,0.86,111.32
13.666,40.577,-5.27,0.87,111.26
13.666,40.581,-5.87,0.87,120.14
13.666,40.585,-5.76,0.87,126.14
13.666,40.589,-5.15,0.86,129.21
13.666,40.593,-4.76,0.85,141.02
13.666,40.597,-4.95,0.84,147.61
13.666,40.601,-5.48,0.84,154.87
13.666,40.605,-5.56,0.83,160.87
13.666,40.609,-5.58,0.84,164.68
13.666,40.613,-5.00,0.85,171.72
13.666,40.617,-3.50,0.85,177.71
13.666,40.621,-1.74,0.84,186.34
13.666,40.625,-1.54,0.80,191.08
13.666,40.629,-1.53,0.84,188.20
13.666,40.633,-0.94,0.87,189.17
13.666,40.637,-1.27,0.86,189.94
13.666,40.641,-0.86,0.85,199.68
13.666,40.645,2.69,0.82,207.61
13.666,40.649,4.78,0.84,216.08
13.666,40.653,3.82,0.87,233.22
13.666,40.657,2.68,0.87,239.05
13.666,40.661,2.27,0.85,241.00
13.666,40.665,2.46,0.82,244.16
13.666,40.669,2.49,0.83,227.15
13.666,40.673,2.60,0.84,225.53
13.666,40.677,2.44,0.83,220.58
13.666,40.681,1.58,0.85,205.67
13.666,40.685,0.83,0.85,184.59
13.666,40.689,0.16,0.86,179.72
13.666,40.693,-0.30,0.86,170.73
13.666,40.697,-0.98,0.86,156.92
13.666,40.701,-1.04,0.85,140.64
13.666,40.705,-0.60,0.82,120.03
13.666,40.709,-1.02,0.85,111.58
13.666,40.713,-1.85,0.84,96.44
13.666,40.717,-2.23,0.86,79.76
13.666,40.721,-1.46,0.85,64.25
13.666,40.725,0.00,0.81,55.42
13.666,40.729,0.33,0.82,53.29
13.666,40.733,-0.59,0.84,44.38
13.666,40.737,-2.00,0.84,35.33
13.666,40.741,-3.19,0.85,22.04
13.666,40.745,-4.97,0.86,18.78
13.666,40.749,-5.19,0.84,6.52
13.666,40.753,-2.24,0.83,-6.77
13.666,40.757,-0.17,0.87,-20.08
13.666,40.761,-0.40,0.86,-32.63
13.666,40.765,-0.61,0.87,-45.03
13.666,40.769,-0.95,0.86,-53.34
13.670,40.569,-5.18,0.86,107.09
13.670,40.573,-4.61,0.85,112.16
13.670,40.577,-4.99,0.85,114.44
13.670,40.581,-5.38,0.85,121.66
13.670,40.585,-5.40,0.85,129.25
13.670,40.589,-4.83,0.85,132.91
13.670,40.593,-4.14,0.85,135.99
13.670,40.597,-4.29,0.85,144.43
13.670,40.601,-5.03,0.85,155.15
13.670,40.605,-5.10,0.84,161.00
13.670,40.609,-4.78,0.84,166.30
13.670,40.613,-3.87,0.85,173.63
13.670,40.617,-2.09,0.85,179.64
13.670,40.621,-0.64,0.83,186.19
13.670,40.625,-0.88,0.78,188.85
13.670,40.629,-0.91,0.82,190.30
13.670,40.633,-0.28,0.86,188.61
13.670,40.637,-0.28,0.87,185.89
13.670,40.641,0.49,0.84,189.92
13.670,40.645,3.20,0.84,200.56
13.670,40.649,5.18,0.86,211.46
13.670,40.653,4.32,0.87,219.98
13.670,40.657,3.09,0.86,229.28
13.670,40.661,2.76,0.85,226.32
13.670,40.665,3.38,0.83,228.32
13.670,40.669,3.93,0.83,213.75
13.670,40.673,3.98,0.85,213.82
13.670,40.677,3.66,0.84,211.31
13.670,40.681,2.61,0.85,197.61
13.670,40.685,1.53,0.82,186.56
13.670,40.689,0.46,0.83,179.09
13.670,40.693,-0.38,0.84,168.83
13.670,40.697,-0.97,0.86,156.89
13.670,40.701,-1.27,0.85,133.57
13.670,40.705,-1.27,0.85,119.74
13.670,40.709,-1.73,0.83,102.35
13.670,40.713,-2.47,0.83,90.49
13.670,40.717,-3.12,0.84,75.14
13.670,40.721,-2.90,0.84,62.41
13.670,40.725,-1.44,0.81,56.63
13.670,40.729,-0.35,0.84,50.55
13.670,40.733,-0.66,0.84,40.51
13.670,40.737,-1.67,0.86,29.81
13.670,40.741,-2.86,0.85,19.03
13.670,40.745,-4.69,0.85,5.79
13.670,40.749,-5.97,0.86,1.97
13.670,40.753,NaN,0.26,-3.06
13.670,40.757,-2.17,0.86,-18.10
13.670,40.761,-0.58,0.86,-32.40
13.670,40.765,0.74,0.86,-43.76
13.670,40.769,1.46,0.86,-47.03
13.673,40.569,-4.80,0.87,114.85
13.673,40.573,-4.13,0.82,116.74
13.673,40.577,-4.28,0.83,118.12
13.673,40.581,-4.72,0.84,125.23
13.673,40.585,-4.89,0.85,129.88
13.673,40.589,-4.13,0.84,141.73
13.673,40.593,-3.27,0.83,142.40
13.673,40.597,-3.14,0.84,150.91
13.673,40.601,-4.07,0.85,156.42
13.673,40.605,-4.67,0.85,162.83
13.673,40.609,-4.34,0.85,169.41
13.673,40.613,-3.09,0.85,176.35
13.673,40.617,-1.36,0.84,179.01
13.673,40.621,-0.29,0.82,186.40
13.673,40.625,-0.59,0.80,187.57
13.673,40.629,-0.95,0.81,188.38
13.673,40.633,-0.40,0.84,186.95
13.673,40.637,0.07,0.86,184.96
13.673,40.641,1.37,0.85,189.55
13.673,40.645,3.74,0.88,200.74
13.673,40.649,4.82,0.88,208.53
13.673,40.653,4.15,0.88,216.25
13.673,40.657,3.36,0.86,223.79
13.673,40.661,3.35,0.85,214.58
13.673,40.665,4.23,0.85,219.65
13.673,40.669,5.32,0.85,213.38
13.673,40.673,5.05,0.85,205.86
13.673,40.677,4.15,0.85,204.45
13.673,40.681,2.99,0.84,189.73
13.673,40.685,1.63,0.84,178.45
13.673,40.689,0.22,0.85,170.25
13.673,40.693,-1.06,0.84,165.80
13.673,40.697,-2.16,0.85,152.94
13.673,40.701,-2.57,0.86,135.12
13.673,40.705,-2.37,0.86,123.81
13.673,40.709,-2.42,0.86,103.31
