latitude,longitude,displacement (mm),coherence,elevation (m)
12.733,40.614,-85.09,0.83,545.73
12.733,40.622,-88.88,0.88,546.31
12.733,40.631,-86.92,0.85,541.08
12.733,40.638,-86.94,0.82,514.65
12.733,40.646,-87.18,0.83,495.19
12.733,40.654,-86.72,0.82,476.45
12.733,40.662,-89.84,0.79,456.77
12.740,40.302,NaN,0.12,322.28
12.740,40.311,NaN,0.10,320.37
12.740,40.318,NaN,0.07,323.25
12.740,40.326,NaN,0.05,320.40
12.740,40.334,NaN,0.09,320.37
12.740,40.342,-52.42,0.68,319.86
12.740,40.351,-53.42,0.59,337.56
12.740,40.358,-42.74,0.37,383.84
12.740,40.366,-41.87,0.45,321.51
12.740,40.375,-52.18,0.61,338.45
12.740,40.382,-50.39,0.72,356.78
12.740,40.390,-51.75,0.76,356.26
12.740,40.398,-59.33,0.81,366.42
12.740,40.406,-59.10,0.80,401.49
12.740,40.415,-55.92,0.80,430.84
12.740,40.422,-51.19,0.77,443.60
12.740,40.430,-53.60,0.78,431.06
12.740,40.439,-55.95,0.77,444.64
12.740,40.446,-51.27,0.74,479.85
12.740,40.454,-52.88,0.76,488.31
12.740,40.462,-55.44,0.75,496.58
12.740,40.470,-58.92,0.67,504.94
12.740,40.479,-67.21,0.73,526.93
12.740,40.486,-67.98,0.78,568.39
12.740,40.494,-73.05,0.80,602.27
12.740,40.503,-71.22,0.82,642.68
12.740,40.510,-71.74,0.84,610.86
12.740,40.518,-71.08,0.71,595.52
12.740,40.526,-72.42,0.70,581.70
12.740,40.534,-74.93,0.67,579.46
12.740,40.543,-71.42,0.56,569.98
12.740,40.550,-79.12,0.55,563.62
12.740,40.558,-79.33,0.73,614.94
12.740,40.567,-74.18,0.72,578.21
12.740,40.574,-75.82,0.78,572.65
12.740,40.582,-77.08,0.76,569.44
12.740,40.590,-79.56,0.83,564.90
12.740,40.598,-80.37,0.80,571.00
12.740,40.607,-82.21,0.80,566.91
12.740,40.614,-86.33,0.86,553.91
12.740,40.622,-87.42,0.86,546.07
12.740,40.631,-85.52,0.88,534.91
12.740,40.638,-87.82,0.87,520.70
12.740,40.646,-90.26,0.86,500.29
12.740,40.654,-91.62,0.85,494.45
12.740,40.662,-94.92,0.83,466.09
12.749,40.302,NaN,0.44,439.11
12.749,40.311,NaN,0.17,323.41
12.749,40.318,NaN,0.12,323.47
12.749,40.326,NaN,0.06,319.99
12.749,40.334,NaN,0.06,319.65
12.749,40.342,-55.35,0.40,318.89
12.749,40.351,-45.29,0.54,328.04
12.749,40.358,-45.21,0.61,316.47
12.749,40.366,-47.21,0.64,320.29
12.749,40.375,-58.19,0.53,355.95
12.749,40.382,-50.35,0.70,419.44
12.749,40.390,-58.30,0.78,361.29
12.749,40.398,-60.50,0.81,361.82
12.749,40.406,-62.70,0.81,386.85
12.749,40.415,-55.14,0.80,410.06
12.749,40.422,-55.05,0.81,408.72
12.749,40.430,-52.27,0.74,419.44
12.749,40.439,-55.38,0.79,428.03
12.749,40.446,-52.63,0.78,440.59
12.749,40.454,-56.06,0.83,458.06
12.749,40.462,-63.20,0.78,475.78
12.749,40.470,-65.86,0.76,501.78
12.749,40.479,-64.92,0.74,521.28
12.749,40.486,-69.18,0.75,542.44
12.749,40.494,-72.01,0.77,570.77
12.749,40.503,-71.50,0.63,588.74
12.749,40.510,-68.00,0.78,598.49
12.749,40.518,-68.20,0.89,585.58
12.749,40.526,-67.48,0.73,578.27
12.749,40.534,-69.38,0.70,561.10
12.749,40.543,-70.20,0.59,556.56
12.749,40.550,-76.33,0.59,566.80
12.749,40.558,-74.45,0.76,562.80
12.749,40.567,-79.46,0.69,572.86
12.749,40.574,-80.24,0.75,583.50
12.749,40.582,-81.34,0.81,570.50
12.749,40.590,-82.00,0.90,582.98
12.749,40.598,-85.03,0.89,585.97
12.749,40.607,-89.41,0.84,574.12
12.749,40.614,-91.40,0.85,566.38
12.749,40.622,-88.61,0.86,558.60
12.749,40.631,-84.38,0.84,543.01
12.749,40.638,-87.43,0.85,535.37
12.749,40.646,-90.35,0.88,520.69
12.749,40.654,-88.08,0.88,506.97
12.749,40.662,-92.88,0.90,478.68
12.756,40.302,NaN,0.53,344.04
12.756,40.311,NaN,0.19,321.12
12.756,40.318,NaN,0.10,319.70
12.756,40.326,NaN,0.05,319.11
12.756,40.334,-116.63,0.11,318.66
12.756,40.342,-56.88,0.62,320.42
12.756,40.351,-49.54,0.68,366.68
12.756,40.358,-49.45,0.41,321.66
12.756,40.366,-53.01,0.65,317.04
12.756,40.375,-57.62,0.64,337.49
12.756,40.382,-56.30,0.72,358.66
12.756,40.390,-60.99,0.75,348.74
12.756,40.398,-59.72,0.80,360.34
12.756,40.406,-59.37,0.78,371.98
12.756,40.415,-62.86,0.79,382.02
12.756,40.422,-60.11,0.87,398.78
12.756,40.430,-58.13,0.90,418.22
12.756,40.439,-60.92,0.87,428.01
12.756,40.446,-61.12,0.84,437.03
12.756,40.454,-60.28,0.80,449.67
12.756,40.462,-63.12,0.81,478.79
12.756,40.470,-63.32,0.74,497.76
12.756,40.479,-63.33,0.74,512.33
12.756,40.486,-64.33,0.77,531.31
12.756,40.494,-68.08,0.84,551.21
12.756,40.503,-70.89,0.73,569.01
12.756,40.510,-71.39,0.81,578.60
12.756,40.518,-68.11,0.87,595.31
12.756,40.526,-70.12,0.83,562.63
12.756,40.534,-73.50,0.62,558.84
12.756,40.543,-73.00,0.74,566.65
12.756,40.550,-76.12,0.76,564.29
12.756,40.558,-78.69,0.73,570.34
12.756,40.567,-80.70,0.73,577.07
12.756,40.574,-83.07,0.76,575.73
12.756,40.582,-82.44,0.85,573.25
12.756,40.590,-84.18,0.89,587.18
12.756,40.598,-87.44,0.89,592.22
12.756,40.607,-90.24,0.88,589.68
12.756,40.614,-90.56,0.90,575.74
12.756,40.622,-88.38,0.89,564.87
12.756,40.631,-87.23,0.80,551.09
12.756,40.638,-85.33,0.84,555.62
12.756,40.646,-89.46,0.89,523.86
12.756,40.654,-91.62,0.88,494.18
12.756,40.662,-93.20,0.90,478.41
12.765,40.302,NaN,0.19,323.15
12.765,40.311,NaN,0.10,318.84
12.765,40.318,NaN,0.10,319.15
12.765,40.326,NaN,0.06,318.88
12.765,40.334,NaN,0.05,317.77
12.765,40.342,-64.31,0.37,317.44
12.765,40.351,-50.82,0.76,332.03
12.765,40.358,-56.43,0.71,324.33
12.765,40.366,-55.56,0.84,322.07
12.765,40.375,-59.74,0.79,335.67
12.765,40.382,-62.58,0.69,336.65
12.765,40.390,-63.83,0.83,345.42
12.765,40.398,-60.97,0.78,365.16
12.765,40.406,-61.97,0.85,374.29
12.765,40.415,-63.68,0.88,397.06
12.765,40.422,-64.56,0.87,394.14
12.765,40.430,-65.92,0.88,402.18
12.765,40.439,-69.16,0.89,429.44
12.765,40.446,-68.46,0.89,444.10
12.765,40.454,-66.27,0.88,454.44
12.765,40.462,-66.88,0.85,472.56
12.765,40.470,-67.23,0.76,484.44
12.765,40.479,-66.51,0.76,503.92
12.765,40.486,-66.47,0.77,518.94
12.765,40.494,-66.87,0.75,528.67
12.765,40.503,-75.19,0.67,546.16
12.765,40.510,-73.64,0.77,575.16
12.765,40.518,-64.38,0.66,583.32
12.765,40.526,-74.05,0.88,548.11
12.765,40.534,-74.43,0.78,552.81
12.765,40.543,-75.09,0.78,557.24
12.765,40.550,-79.78,0.80,561.15
12.765,40.558,-80.30,0.78,570.85
12.765,40.567,-79.83,0.77,583.15
12.765,40.574,-83.18,0.81,581.19
12.765,40.582,-81.98,0.85,585.54
12.765,40.590,-87.39,0.87,594.43
12.765,40.598,-89.33,0.86,607.29
12.765,40.607,-88.95,0.87,590.69
12.765,40.614,-88.81,0.88,584.80
12.765,40.622,-91.00,0.89,558.76
12.765,40.631,-88.77,0.85,540.94
12.765,40.638,-87.46,0.87,530.29
12.765,40.646,-91.63,0.89,508.76
12.765,40.654,-91.84,0.88,500.34
12.765,40.662,-92.27,0.88,476.37
12.772,40.302,NaN,0.09,320.98
12.772,40.311,NaN,0.09,317.92
12.772,40.318,NaN,0.09,317.85
12.772,40.326,NaN,0.08,318.05
12.772,40.334,NaN,0.07,318.12
12.772,40.342,NaN,0.08,317.09
12.772,40.351,-62.95,0.47,316.58
12.772,40.358,-63.44,0.78,318.94
12.772,40.366,-62.19,0.91,335.81
12.772,40.375,-61.59,0.91,339.06
12.772,40.382,-63.43,0.86,338.35
12.772,40.390,-64.49,0.84,337.74
12.772,40.398,-63.76,0.82,361.90
12.772,40.406,-66.12,0.88,384.60
12.772,40.415,-66.71,0.91,396.99
12.772,40.422,-69.68,0.88,400.84
12.772,40.430,-72.94,0.84,409.99
12.772,40.439,-73.12,0.89,430.78
12.772,40.446,-74.34,0.90,441.11
12.772,40.454,-72.98,0.89,461.09
12.772,40.462,-71.56,0.89,480.64
12.772,40.470,-71.37,0.87,499.61
12.772,40.479,-68.92,0.84,509.05
12.772,40.486,-66.34,0.75,516.92
12.772,40.494,-67.45,0.74,532.76
12.772,40.503,-68.49,0.69,553.48
12.772,40.510,-69.84,0.77,542.76
12.772,40.518,-71.59,0.87,542.82
12.772,40.526,-73.97,0.87,546.38
12.772,40.534,-75.41,0.80,547.71
12.772,40.543,-79.06,0.80,550.64
12.772,40.550,-81.39,0.80,561.86
12.772,40.558,-83.68,0.78,575.80
12.772,40.567,-81.67,0.78,592.68
12.772,40.574,-84.28,0.82,590.97
12.772,40.582,-84.56,0.84,605.09
12.772,40.590,-89.34,0.89,605.25
12.772,40.598,-89.94,0.88,615.94
12.772,40.607,-87.49,0.88,604.23
12.772,40.614,-90.14,0.89,585.32
12.772,40.622,-91.30,0.87,576.03
12.772,40.631,-91.45,0.86,545.04
12.772,40.638,-88.92,0.85,534.85
12.772,40.646,-92.29,0.87,522.05
12.772,40.654,-92.49,0.87,497.12
12.772,40.662,-94.90,0.87,473.08
