latitude,longitude,displacement (mm),coherence,elevation (m)
12.701,40.526,15.95,0.75,681.68
12.701,40.534,7.25,0.75,671.64
12.701,40.543,-4.15,0.66,667.46
12.701,40.550,-7.36,0.52,613.48
12.701,40.558,10.98,0.64,609.80
12.701,40.567,29.14,0.56,566.92
12.701,40.574,43.98,0.50,552.58
12.701,40.582,54.37,0.63,550.12
12.701,40.590,65.25,0.77,550.19
12.701,40.598,73.94,0.81,546.33
12.701,40.607,79.37,0.80,523.19
12.701,40.614,82.86,0.81,513.55
12.701,40.622,84.97,0.79,491.66
12.701,40.631,85.81,0.74,478.89
12.701,40.638,85.71,0.77,469.87
12.701,40.646,79.51,0.85,467.91
12.701,40.654,73.77,0.82,455.81
12.701,40.662,74.15,0.81,447.76
12.708,40.302,NaN,0.04,324.48
12.708,40.311,NaN,0.04,324.58
12.708,40.318,NaN,0.03,325.20
12.708,40.326,-30.97,0.28,325.45
12.708,40.334,-3.87,0.74,390.97
12.708,40.342,-3.75,0.89,330.11
12.708,40.351,-3.85,0.84,352.82
12.708,40.358,-1.38,0.87,346.01
12.708,40.366,-3.60,0.78,373.78
12.708,40.375,0.90,0.85,367.72
12.708,40.382,2.75,0.76,365.93
12.708,40.390,3.08,0.65,367.47
12.708,40.398,3.03,0.59,373.82
12.708,40.406,6.22,0.70,387.97
12.708,40.415,10.35,0.69,417.56
12.708,40.422,15.65,0.65,438.00
12.708,40.430,21.23,0.65,457.60
12.708,40.439,26.97,0.48,480.91
12.708,40.446,30.25,0.72,488.95
12.708,40.454,35.84,0.74,507.60
12.708,40.462,37.63,0.76,542.27
12.708,40.470,39.88,0.75,594.84
12.708,40.479,43.77,0.75,637.89
12.708,40.486,44.72,0.75,627.48
12.708,40.494,38.72,0.74,620.80
12.708,40.503,32.30,0.75,659.23
12.708,40.510,21.20,0.72,626.82
12.708,40.518,14.42,0.71,673.49
12.708,40.526,10.08,0.76,664.04
12.708,40.534,3.69,0.75,640.29
12.708,40.543,-2.05,0.67,615.55
12.708,40.550,-0.79,0.53,599.05
12.708,40.558,10.57,0.63,596.75
12.708,40.567,26.92,0.51,561.77
12.708,40.574,40.20,0.50,554.10
12.708,40.582,47.27,0.72,555.42
12.708,40.590,57.01,0.81,553.79
12.708,40.598,67.81,0.81,555.70
12.708,40.607,73.26,0.79,526.20
12.708,40.614,77.54,0.81,517.05
12.708,40.622,80.63,0.80,502.83
12.708,40.631,81.36,0.82,490.56
12.708,40.638,81.60,0.85,483.60
12.708,40.646,81.65,0.86,471.47
12.708,40.654,77.85,0.82,462.12
12.708,40.662,77.04,0.82,452.49
12.717,40.302,NaN,0.05,323.71
12.717,40.311,NaN,0.04,325.37
12.717,40.318,NaN,0.03,323.93
12.717,40.326,-89.43,0.14,323.62
12.717,40.334,-27.58,0.46,322.85
12.717,40.342,-7.71,0.76,321.31
12.717,40.351,-0.69,0.87,324.32
12.717,40.358,0.24,0.81,325.11
12.717,40.366,2.38,0.66,341.74
12.717,40.375,-1.56,0.81,364.58
12.717,40.382,-0.85,0.78,353.82
12.717,40.390,-3.89,0.77,366.48
12.717,40.398,-1.71,0.72,373.11
12.717,40.406,7.08,0.83,406.48
12.717,40.415,12.22,0.80,420.06
12.717,40.422,16.75,0.74,438.41
12.717,40.430,20.90,0.71,449.59
12.717,40.439,25.92,0.74,474.39
12.717,40.446,29.24,0.71,494.60
12.717,40.454,31.03,0.78,511.39
12.717,40.462,35.17,0.81,533.76
12.717,40.470,38.40,0.80,557.88
12.717,40.479,40.43,0.72,591.81
12.717,40.486,38.03,0.66,589.41
12.717,40.494,33.97,0.67,604.82
12.717,40.503,29.40,0.73,616.79
12.717,40.510,19.37,0.73,595.31
12.717,40.518,13.21,0.74,635.91
12.717,40.526,8.48,0.76,650.50
12.717,40.534,-0.32,0.56,605.37
12.717,40.543,-1.64,0.50,599.35
12.717,40.550,3.56,0.53,591.58
12.717,40.558,13.47,0.78,593.94
12.717,40.567,24.28,0.59,559.43
12.717,40.574,34.02,0.66,560.49
12.717,40.582,42.27,0.71,571.12
12.717,40.590,50.02,0.80,566.00
12.717,40.598,59.66,0.80,564.58
12.717,40.607,65.38,0.78,541.24
12.717,40.614,70.43,0.80,532.04
12.717,40.622,74.13,0.82,516.55
12.717,40.631,75.68,0.87,503.15
12.717,40.638,76.02,0.88,490.82
12.717,40.646,76.53,0.85,474.23
12.717,40.654,75.53,0.83,461.39
12.717,40.662,74.97,0.84,453.82
12.724,40.302,NaN,0.04,325.61
12.724,40.311,NaN,0.04,323.26
12.724,40.318,NaN,0.04,325.99
12.724,40.326,NaN,0.07,330.82
12.724,40.334,NaN,0.07,322.23
12.724,40.342,NaN,0.10,321.32
12.724,40.351,-32.45,0.18,320.27
12.724,40.358,-3.50,0.51,320.59
12.724,40.366,0.51,0.75,323.11
12.724,40.375,-1.34,0.82,343.02
12.724,40.382,-2.22,0.81,358.52
12.724,40.390,-2.98,0.77,366.70
12.724,40.398,1.19,0.75,364.30
12.724,40.406,7.31,0.80,388.43
12.724,40.415,12.32,0.82,418.51
12.724,40.422,15.83,0.80,442.07
12.724,40.430,19.78,0.74,472.71
12.724,40.439,23.95,0.75,484.35
12.724,40.446,27.35,0.71,497.31
12.724,40.454,27.08,0.71,520.98
12.724,40.462,27.67,0.86,527.66
12.724,40.470,30.27,0.82,545.84
12.724,40.479,35.39,0.72,565.34
12.724,40.486,30.59,0.70,571.65
12.724,40.494,28.62,0.75,610.82
12.724,40.503,26.40,0.74,606.88
12.724,40.510,19.85,0.57,593.29
12.724,40.518,16.24,0.77,601.17
12.724,40.526,13.14,0.75,612.54
12.724,40.534,5.21,0.39,593.34
12.724,40.543,3.77,0.55,588.81
12.724,40.550,6.76,0.67,579.35
12.724,40.558,14.26,0.74,570.75
12.724,40.567,20.72,0.66,563.25
12.724,40.574,30.50,0.76,562.40
12.724,40.582,39.68,0.71,564.97
12.724,40.590,46.86,0.77,560.18
12.724,40.598,53.51,0.81,559.35
12.724,40.607,58.61,0.80,551.34
12.724,40.614,64.15,0.81,544.35
12.724,40.622,67.74,0.82,520.04
12.724,40.631,70.10,0.84,512.63
12.724,40.638,70.08,0.79,487.67
12.724,40.646,70.69,0.76,471.68
12.724,40.654,71.39,0.81,472.11
12.724,40.662,70.64,0.81,457.44
12.733,40.302,NaN,0.06,325.09
12.733,40.311,NaN,0.04,323.41
12.733,40.318,NaN,0.04,322.73
12.733,40.326,NaN,0.07,321.41
12.733,40.334,-80.54,0.08,320.51
12.733,40.342,-19.98,0.46,320.62
12.733,40.351,-10.83,0.68,330.96
12.733,40.358,-6.99,0.31,334.10
12.733,40.366,-1.51,0.74,322.79
12.733,40.375,-1.27,0.81,333.20
12.733,40.382,0.06,0.79,342.52
12.733,40.390,1.74,0.73,351.78
12.733,40.398,3.74,0.77,362.80
12.733,40.406,7.70,0.82,380.78
12.733,40.415,10.74,0.83,432.55
12.733,40.422,15.35,0.76,448.68
12.733,40.430,21.16,0.74,462.64
12.733,40.439,24.64,0.75,453.72
12.733,40.446,26.35,0.74,470.00
12.733,40.454,25.32,0.79,497.15
12.733,40.462,24.21,0.82,514.32
12.733,40.470,26.30,0.74,526.42
12.733,40.479,30.93,0.65,541.25
12.733,40.486,27.78,0.70,577.01
12.733,40.494,25.89,0.80,623.67
12.733,40.503,19.99,0.70,630.97
12.733,40.510,16.44,0.57,622.74
12.733,40.518,14.52,0.75,592.52
12.733,40.526,12.69,0.56,585.77
12.733,40.534,10.64,0.48,589.11
12.733,40.543,9.17,0.62,579.00
12.733,40.550,11.07,0.40,567.00
12.733,40.558,12.91,0.52,565.41
12.733,40.567,18.16,0.66,577.71
12.733,40.574,25.57,0.75,566.50
12.733,40.582,34.68,0.75,569.71
12.733,40.590,43.08,0.82,567.07
12.733,40.598,48.31,0.81,571.27
12.733,40.607,54.15,0.80,560.54
12.733,40.614,57.22,0.82,545.73
12.733,40.622,60.50,0.88,546.31
12.733,40.631,62.67,0.86,541.08
12.733,40.638,64.78,0.83,514.65
12.733,40.646,66.82,0.84,495.19
12.733,40.654,68.44,0.83,476.45
12.733,40.662,68.00,0.80,456.77
12.740,40.302,NaN,0.12,322.28
12.740,40.311,NaN,0.08,320.37
12.740,40.318,NaN,0.06,323.25
12.740,40.326,NaN,0.04,320.40
12.740,40.334,NaN,0.05,320.37
12.740,40.342,-11.79,0.66,319.86
12.740,40.351,-16.80,0.67,337.56
12.740,40.358,-4.11,0.38,383.84
12.740,40.366,-2.51,0.47,321.51
12.740,40.375,-9.86,0.61,338.45
12.740,40.382,-1.91,0.72,356.78
12.740,40.390,1.63,0.76,356.26
12.740,40.398,3.36,0.81,366.42
12.740,40.406,7.53,0.81,401.49
12.740,40.415,11.28,0.80,430.84
12.740,40.422,15.72,0.77,443.60
12.740,40.430,19.44,0.81,431.06
12.740,40.439,18.99,0.77,444.64
12.740,40.446,20.15,0.74,479.85
12.740,40.454,21.05,0.75,488.31
12.740,40.462,19.56,0.79,496.58
12.740,40.470,21.85,0.66,504.94
12.740,40.479,21.99,0.68,526.93
12.740,40.486,24.86,0.77,568.39
12.740,40.494,22.08,0.79,602.27
12.740,40.503,17.14,0.82,642.68
12.740,40.510,13.64,0.85,610.86
12.740,40.518,10.73,0.73,595.52
12.740,40.526,8.83,0.70,581.70
12.740,40.534,9.14,0.70,579.46
12.740,40.543,11.31,0.60,569.98
12.740,40.550,12.13,0.48,563.62
12.740,40.558,6.60,0.74,614.94
12.740,40.567,18.51,0.73,578.21
12.740,40.574,22.21,0.77,572.65
12.740,40.582,28.22,0.76,569.44
12.740,40.590,36.03,0.82,564.90
12.740,40.598,42.83,0.81,571.00
12.740,40.607,47.12,0.81,566.91
12.740,40.614,50.73,0.86,553.91
12.740,40.622,55.65,0.87,546.07
12.740,40.631,59.66,0.89,534.91
12.740,40.638,62.11,0.88,520.70
12.740,40.646,64.22,0.86,500.29
12.740,40.654,65.53,0.86,494.45
12.740,40.662,65.55,0.83,466.09
12.749,40.302,NaN,0.46,439.11
12.749,40.311,NaN,0.19,323.41
12.749,40.318,NaN,0.14,323.47
12.749,40.326,NaN,0.04,319.99
12.749,40.334,NaN,0.04,319.65
12.749,40.342,-13.31,0.36,318.89
12.749,40.351,-4.93,0.56,328.04
12.749,40.358,-1.57,0.61,316.47
12.749,40.366,-7.01,0.60,320.29
12.749,40.375,-14.09,0.56,355.95
12.749,40.382,-0.43,0.71,419.44
12.749,40.390,1.71,0.78,361.29
12.749,40.398,4.57,0.82,361.82
12.749,40.406,8.85,0.82,386.85
12.749,40.415,13.71,0.80,410.06
12.749,40.422,13.66,0.81,408.72
12.749,40.430,14.57,0.74,419.44
12.749,40.439,18.76,0.80,428.03
12.749,40.446,19.86,0.78,440.59
12.749,40.454,17.44,0.82,458.06
12.749,40.462,15.41,0.78,475.78
12.749,40.470,16.94,0.73,501.78
12.749,40.479,20.66,0.72,521.28
12.749,40.486,22.61,0.72,542.44
12.749,40.494,20.83,0.76,570.77
12.749,40.503,18.26,0.65,588.74
12.749,40.510,14.79,0.79,598.49
12.749,40.518,11.93,0.88,585.58
12.749,40.526,10.42,0.76,578.27
12.749,40.534,10.40,0.71,561.10
12.749,40.543,11.18,0.60,556.56
12.749,40.550,11.24,0.55,566.80
12.749,40.558,18.75,0.76,562.80
12.749,40.567,20.12,0.69,572.86
12.749,40.574,22.15,0.75,583.50
12.749,40.582,26.21,0.79,570.50
12.749,40.590,31.70,0.90,582.98
12.749,40.598,36.53,0.89,585.97
12.749,40.607,39.25,0.84,574.12
12.749,40.614,44.04,0.85,566.38
12.749,40.622,49.46,0.86,558.60
12.749,40.631,54.20,0.85,543.01
12.749,40.638,55.70,0.86,535.37
12.749,40.646,58.08,0.88,520.69
12.749,40.654,61.68,0.89,506.97
12.749,40.662,62.38,0.89,478.68
12.756,40.302,NaN,0.58,344.04
12.756,40.311,NaN,0.23,321.12
12.756,40.318,-53.56,0.10,319.70
12.756,40.326,NaN,0.05,319.11
12.756,40.334,NaN,0.06,318.66
12.756,40.342,-16.11,0.59,320.42
12.756,40.351,-8.30,0.73,366.68
12.756,40.358,-1.72,0.41,321.66
12.756,40.366,-3.22,0.65,317.04
12.756,40.375,-1.71,0.63,337.49
12.756,40.382,3.69,0.75,358.66
12.756,40.390,2.52,0.75,348.74
12.756,40.398,2.08,0.80,360.34
12.756,40.406,6.50,0.79,371.98
12.756,40.415,10.77,0.79,382.02
12.756,40.422,11.05,0.87,398.78
12.756,40.430,13.71,0.91,418.22
12.756,40.439,17.94,0.88,428.01
12.756,40.446,19.37,0.83,437.03
12.756,40.454,17.27,0.79,449.67
12.756,40.462,16.54,0.80,478.79
12.756,40.470,19.22,0.73,497.76
12.756,40.479,21.54,0.71,512.33
12.756,40.486,23.57,0.73,531.31
12.756,40.494,21.30,0.83,551.21
12.756,40.503,18.11,0.73,569.01
12.756,40.510,12.80,0.81,578.60
12.756,40.518,10.42,0.88,595.31
12.756,40.526,8.59,0.85,562.63
12.756,40.534,8.24,0.62,558.84
12.756,40.543,10.62,0.73,566.65
12.756,40.550,11.48,0.77,564.29
12.756,40.558,13.63,0.74,570.34
12.756,40.567,16.29,0.73,577.07
12.756,40.574,19.58,0.76,575.73
12.756,40.582,22.81,0.83,573.25
12.756,40.590,28.26,0.89,587.18
12.756,40.598,32.56,0.90,592.22
12.756,40.607,36.24,0.88,589.68
12.756,40.614,41.77,0.90,575.74
12.756,40.622,48.08,0.90,564.87
12.756,40.631,51.29,0.80,551.09
12.756,40.638,56.26,0.85,555.62
12.756,40.646,58.89,0.89,523.86
12.756,40.654,61.27,0.89,494.18
12.756,40.662,63.17,0.90,478.41
12.765,40.302,NaN,0.21,323.15
12.765,40.311,NaN,0.10,318.84
12.765,40.318,NaN,0.10,319.15
12.765,40.326,NaN,0.05,318.88
12.765,40.334,NaN,0.04,317.77
12.765,40.342,-23.51,0.32,317.44
12.765,40.351,-8.65,0.78,332.03
12.765,40.358,-6.04,0.70,324.33
12.765,40.366,-3.66,0.84,322.07
12.765,40.375,-0.46,0.78,335.67
12.765,40.382,2.65,0.66,336.65
12.765,40.390,0.82,0.82,345.42
12.765,40.398,1.22,0.77,365.16
12.765,40.406,2.96,0.83,374.29
12.765,40.415,7.83,0.88,397.06
12.765,40.422,11.87,0.88,394.14
12.765,40.430,13.26,0.90,402.18
12.765,40.439,15.73,0.91,429.44
12.765,40.446,19.05,0.89,444.10
12.765,40.454,18.23,0.88,454.44
12.765,40.462,17.89,0.85,472.56
12.765,40.470,17.11,0.74,484.44
12.765,40.479,22.19,0.72,503.92
12.765,40.486,26.38,0.76,518.94
12.765,40.494,22.58,0.74,528.67
12.765,40.503,14.81,0.67,546.16
12.765,40.510,10.57,0.78,575.16
12.765,40.518,9.47,0.69,583.32
12.765,40.526,4.16,0.88,548.11
12.765,40.534,3.83,0.78,552.81
12.765,40.543,5.62,0.78,557.24
12.765,40.550,8.82,0.81,561.15
12.765,40.558,9.75,0.77,570.85
12.765,40.567,11.49,0.77,583.15
12.765,40.574,13.95,0.81,581.19
12.765,40.582,18.42,0.84,585.54
12.765,40.590,22.15,0.87,594.43
12.765,40.598,28.11,0.86,607.29
12.765,40.607,32.83,0.87,590.69
12.765,40.614,39.11,0.88,584.80
12.765,40.622,47.18,0.89,558.76
12.765,40.631,52.14,0.85,540.94
12.765,40.638,56.80,0.88,530.29
12.765,40.646,59.61,0.89,508.76
12.765,40.654,60.56,0.88,500.34
12.765,40.662,62.17,0.89,476.37
12.772,40.302,NaN,0.08,320.98
12.772,40.311,NaN,0.09,317.92
12.772,40.318,NaN,0.09,317.85
12.772,40.326,NaN,0.06,318.05
12.772,40.334,NaN,0.05,318.12
12.772,40.342,NaN,0.06,317.09
12.772,40.351,-14.99,0.44,316.58
12.772,40.358,-7.97,0.74,318.94
12.772,40.366,-1.60,0.91,335.81
12.772,40.375,3.00,0.92,339.06
12.772,40.382,2.46,0.88,338.35
12.772,40.390,1.77,0.82,337.74
12.772,40.398,2.09,0.80,361.90
12.772,40.406,4.48,0.88,384.60
12.772,40.415,8.44,0.91,396.99
12.772,40.422,9.05,0.88,400.84
12.772,40.430,10.63,0.83,409.99
12.772,40.439,13.76,0.89,430.78
12.772,40.446,17.99,0.91,441.11
12.772,40.454,17.49,0.90,461.09
12.772,40.462,16.50,0.90,480.64
12.772,40.470,17.78,0.86,499.61
12.772,40.479,23.47,0.84,509.05
12.772,40.486,25.19,0.74,516.92
12.772,40.494,18.77,0.72,532.76
12.772,40.503,17.01,0.68,553.48
12.772,40.510,11.54,0.75,542.76
12.772,40.518,5.22,0.86,542.82
12.772,40.526,0.56,0.88,546.38
12.772,40.534,-2.22,0.80,547.71
12.772,40.543,-2.30,0.79,550.64
12.772,40.550,1.52,0.80,561.86
12.772,40.558,4.40,0.77,575.80
12.772,40.567,6.51,0.78,592.68
12.772,40.574,8.64,0.81,590.97
12.772,40.582,12.61,0.83,605.09
12.772,40.590,16.65,0.88,605.25
12.772,40.598,22.86,0.88,615.94
12.772,40.607,28.76,0.89,604.23
12.772,40.614,35.81,0.89,585.32
12.772,40.622,43.04,0.88,576.03
12.772,40.631,49.92,0.86,545.04
12.772,40.638,54.07,0.85,534.85
12.772,40.646,56.73,0.87,522.05
12.772,40.654,58.45,0.88,497.12
12.772,40.662,58.02,0.87,473.08
